orderNumber,orderLineNumber,productLine,productCode,productName,productScale,buyPrice,MSRP,quantityOrdered,priceEach
10193,5,"Vintage Cars",S18_3320,"1917 Maxwell Touring Car",1:18,57.54,99.21,32,79.37
10193,15,"Vintage Cars",S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport",1:18,43.26,92.03,24,92.03
10193,16,"Classic Cars",S18_4933,"1957 Ford Thunderbird",1:18,34.21,71.27,25,66.28
10193,10,"Vintage Cars",S24_1937,"1939 Chevrolet Deluxe Coupe",1:24,22.57,33.19,26,32.19
10193,9,"Vintage Cars",S24_2022,"1938 Cadillac V-16 Presidential Limousine",1:24,20.61,44.80,20,44.80
10193,12,"Vintage Cars",S24_3969,"1936 Mercedes Benz 500k Roadster",1:24,21.75,41.03,22,38.16
10193,4,"Vintage Cars",S24_4258,"1936 Chrysler Airflow",1:24,57.46,97.39,20,92.52
10194,11,"Classic Cars",S10_1949,"1952 Alpine Renault 1300",1:10,98.58,214.30,42,203.59
10194,4,"Classic Cars",S10_4962,"1962 LanciaA Delta 16V",1:10,103.42,147.74,26,134.44
10194,8,"Trucks and Buses",S12_1666,"1958 Setra Bus",1:12,77.90,136.67,38,124.37
10194,10,"Trucks and Buses",S18_1097,"1940 Ford Pickup Truck",1:18,58.33,116.67,21,103.84
10194,2,"Trucks and Buses",S18_2432,"1926 Ford Fire Engine",1:18,24.92,60.77,45,51.05
10194,5,"Trucks and Buses",S18_4600,"1940s Ford truck",1:18,84.76,121.08,32,113.82
10194,9,"Vintage Cars",S18_4668,"1939 Cadillac Limousine",1:18,23.14,50.31,41,47.79
10194,1,"Trucks and Buses",S24_2300,"1962 Volkswagen Microbus",1:24,61.34,127.79,49,112.46
10194,3,"Trucks and Buses",S32_1268,"1980’s GM Manhattan Express",1:32,53.93,96.31,37,77.05
10194,7,"Trucks and Buses",S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger",1:32,33.61,64.64,39,61.41
10194,6,"Classic Cars",S700_2824,"1982 Camaro Z28",1:18,46.53,101.15,26,80.92
10195,6,"Trucks and Buses",S12_4473,"1957 Chevy Pickup",1:12,55.70,118.50,49,118.50
10195,5,"Classic Cars",S18_2238,"1998 Chrysler Plymouth Prowler",1:18,101.51,163.73,27,139.17
10195,9,"Trucks and Buses",S18_2319,"1964 Mercedes Tour Bus",1:18,74.86,122.73,35,112.91
10195,10,"Classic Cars",S18_3232,"1992 Ferrari 360 Spider red",1:18,77.90,169.34,50,150.71
10195,3,"Classic Cars",S24_1444,"1970 Dodge Coronet",1:24,32.37,57.80,44,54.33
10195,7,"Classic Cars",S24_2840,"1958 Chevy Corvette Limited Edition",1:24,15.91,35.36,32,31.82
10195,2,"Classic Cars",S24_4048,"1992 Porsche Cayenne Turbo Silver",1:24,69.78,118.28,34,95.81
10195,8,"Trucks and Buses",S32_2509,"1954 Greyhound Scenicruiser",1:32,25.98,54.11,32,51.95
10195,1,Trains,S32_3207,"1950's Chicago Surface Lines Streetcar",1:32,26.72,62.14,33,59.03
10195,4,"Trucks and Buses",S50_1392,"Diamond T620 Semi-Skirted Tanker",1:50,68.29,115.75,49,97.23
10196,5,"Classic Cars",S12_1108,"2001 Ferrari Enzo",1:12,95.59,207.80,47,203.64
10196,6,"Classic Cars",S12_3148,"1969 Corvair Monza",1:18,89.14,151.08,24,151.08
10196,4,"Classic Cars",S12_3891,"1969 Ford Falcon",1:12,83.05,173.02,38,147.07
10196,1,"Vintage Cars",S18_3140,"1903 Ford Model A",1:18,68.30,136.59,49,127.03
10196,3,Trains,S18_3259,"Collectable Wooden Train",1:18,67.56,100.84,35,81.68
10196,8,"Classic Cars",S18_4027,"1970 Triumph Spitfire",1:18,91.92,143.62,27,126.39
10196,7,Trains,S50_1514,"1962 City of Detroit Streetcar",1:50,37.49,58.58,46,56.82
10196,2,Ships,S700_1938,"The Mayflower",1:700,43.30,86.61,50,84.88
10197,6,"Classic Cars",S10_4757,"1972 Alfa Romeo GTA",1:10,85.68,136.00,45,118.32
10197,4,Ships,S18_3029,"1999 Yamaha Speed Boat",1:18,51.61,86.02,46,83.44
10197,3,"Vintage Cars",S18_3856,"1941 Chevrolet Special Deluxe Cabriolet",1:18,64.58,105.87,22,85.75
10197,14,"Vintage Cars",S18_4522,"1904 Buick Runabout",1:18,52.66,87.77,50,78.99
10197,13,Ships,S24_2011,"18th century schooner",1:24,82.34,122.89,41,109.37
10197,8,"Vintage Cars",S24_3151,"1912 Ford Model T Delivery Wagon",1:24,46.91,88.51,47,83.20
10197,5,"Vintage Cars",S24_3816,"1940 Ford Delivery Sedan",1:24,48.64,83.86,22,67.93
10197,9,Ships,S700_1138,"The Schooner Bluenose",1:700,34.00,66.67,23,60.00
10197,2,Ships,S700_2047,"HMS Bounty",1:700,39.83,90.52,24,78.75
10197,7,Ships,S700_2610,"The USS Constitution Ship",1:700,33.97,72.28,50,66.50
10197,10,Ships,S700_3505,"The Titanic",1:700,51.09,100.17,27,100.17
10197,11,Ships,S700_3962,"The Queen Mary",1:700,53.63,99.31,35,88.39
10197,1,Planes,S72_1253,"Boeing X-32A JSF",1:72,32.77,49.66,29,39.73
10197,12,Ships,S72_3212,"Pont Yacht",1:72,33.30,54.60,42,48.59
10198,2,Planes,S700_4002,"American Airlines: MD-11S",1:700,36.27,74.03,40,74.03
10198,4,Planes,S18_1662,"1980s Black Hawk Helicopter",1:18,77.27,157.69,42,149.81
10198,5,Planes,S24_2841,"1900s Vintage Bi-Plane",1:24,34.25,68.51,48,60.97
10198,6,"Vintage Cars",S24_3420,"1937 Horch 930V Limousine",1:24,26.30,65.75,27,61.81
10198,3,Planes,S24_3949,"Corsair F4U ( Bird Cage)",1:24,29.34,68.24,43,65.51
10198,1,Planes,S700_2466,"America West Airlines B757-200",1:700,68.80,99.72,42,94.73
10199,1,"Vintage Cars",S50_1341,"1930 Buick Marquette Phaeton",1:50,27.06,43.64,29,37.97
10199,2,Planes,S700_1691,"American Airlines: B767-300",1:700,51.15,91.34,48,81.29
10199,3,Planes,S700_3167,"F/A 18 Hornet 1/72",1:72,54.40,80.00,38,70.40
10200,2,Planes,S700_2834,"ATA: B757-300",1:700,59.33,118.65,39,115.09
10200,3,Planes,S18_2581,"P-51-D Mustang",1:72,49.00,84.48,28,74.34
10200,5,Planes,S24_1785,"1928 British Royal Navy Airplane",1:24,66.74,109.42,33,99.57
10200,4,Planes,S24_4278,"1900s Vintage Tri-Plane",1:24,36.23,72.45,39,70.28
10200,1,Motorcycles,S32_1374,"1997 BMW F650 ST",1:32,66.92,99.89,35,80.91
10200,6,"Vintage Cars",S32_4289,"1928 Ford Phaeton Deluxe",1:32,33.02,68.79,27,65.35
10201,2,Motorcycles,S10_1678,"1969 Harley Davidson Ultimate Chopper",1:10,48.81,95.70,22,82.30
10201,5,Motorcycles,S10_2016,"1996 Moto Guzzi 1100i",1:10,68.99,118.94,24,116.56
10201,4,Motorcycles,S10_4698,"2003 Harley-Davidson Eagle Drag Bike",1:10,91.02,193.66,49,191.72
10201,1,Motorcycles,S12_2823,"2002 Suzuki XREO",1:12,66.27,150.62,25,126.52
10201,6,Motorcycles,S18_2625,"1936 Harley Davidson El Knucklehead",1:18,24.23,60.57,30,48.46
10201,3,Motorcycles,S24_1578,"1997 BMW R 1100 S",1:24,60.86,112.70,39,93.54
10201,7,Motorcycles,S24_2000,"1960 BSA Gold Star DBD34",1:24,37.32,76.17,25,66.27
10202,3,Motorcycles,S18_3782,"1957 Vespa GS150",1:18,32.95,62.17,30,55.33
10202,2,"Classic Cars",S18_4721,"1957 Corvette Convertible",1:18,69.93,148.80,43,124.99
10202,6,Motorcycles,S24_2360,"1982 Ducati 900 Monster",1:24,47.10,69.26,50,56.10
10202,1,"Classic Cars",S24_4620,"1961 Chevrolet Impala",1:18,32.33,80.84,50,75.18
10202,4,Motorcycles,S32_2206,"1982 Ducati 996 R",1:32,24.14,40.23,27,33.39
10202,7,Motorcycles,S32_4485,"1974 Ducati 350 Mk3 Desmo",1:32,56.13,102.05,31,81.64
10202,5,Motorcycles,S50_4713,"2002 Yamaha YZR M1",1:50,34.17,81.36,40,79.73
10203,8,"Classic Cars",S12_1099,"1968 Ford Mustang",1:12,95.34,194.57,20,161.49
10203,6,"Classic Cars",S12_3380,"1968 Dodge Charger",1:12,75.16,117.44,20,111.57
10203,9,"Classic Cars",S12_3990,"1970 Plymouth Hemi Cuda",1:12,31.92,79.80,44,63.84
10203,5,"Classic Cars",S12_4675,"1969 Dodge Charger",1:12,58.73,115.16,47,115.16
10203,4,"Classic Cars",S18_1889,"1948 Porsche 356-A Roadster",1:18,53.90,77.00,45,73.15
10203,1,"Classic Cars",S18_3232,"1992 Ferrari 360 Spider red",1:18,77.90,169.34,48,157.49
10203,11,"Classic Cars",S18_3278,"1969 Dodge Super Bee",1:18,49.05,80.41,33,66.74
10203,10,"Classic Cars",S18_3482,"1976 Ford Gran Torino",1:18,73.49,146.99,32,127.88
10203,2,"Classic Cars",S24_2972,"1982 Lamborghini Diablo",1:24,16.24,37.76,21,33.23
10203,7,"Classic Cars",S24_3371,"1971 Alpine Renault 1600s",1:24,38.58,61.23,34,56.94
10203,3,"Classic Cars",S24_3856,"1956 Porsche 356A Coupe",1:18,98.30,140.43,47,140.43
10204,17,"Classic Cars",S18_1129,"1993 Mazda RX-7",1:18,83.51,141.54,42,114.65
10204,13,"Classic Cars",S18_1589,"1965 Aston Martin DB5",1:18,65.96,124.44,40,113.24
10204,4,"Vintage Cars",S18_1749,"1917 Grand Touring Sedan",1:18,86.70,170.00,33,153.00
10204,16,"Classic Cars",S18_1984,"1995 Honda Civic",1:18,93.89,142.25,38,133.72
10204,3,"Vintage Cars",S18_2248,"1911 Ford Town Car",1:18,33.30,60.54,23,59.33
10204,1,"Vintage Cars",S18_2325,"1932 Model A Ford J-Coupe",1:18,58.48,127.13,26,119.50
10204,14,"Classic Cars",S18_2870,"1999 Indy 500 Monte Carlo SS",1:18,56.76,132.00,27,106.92
10204,15,"Classic Cars",S18_3685,"1948 Porsche Type 356 Roadster",1:18,62.16,141.28,35,132.80
10204,5,"Vintage Cars",S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport",1:18,43.26,92.03,29,83.75
10204,6,"Classic Cars",S18_4933,"1957 Ford Thunderbird",1:18,34.21,71.27,45,69.84
10204,10,"Classic Cars",S24_1046,"1970 Chevy Chevelle SS 454",1:24,49.24,73.49,20,69.82
10204,12,"Classic Cars",S24_1628,"1966 Shelby Cobra 427 S/C",1:24,29.18,50.31,45,46.79
10204,8,"Classic Cars",S24_2766,"1949 Jaguar XK 120",1:24,47.25,90.87,47,79.06
10204,7,"Classic Cars",S24_2887,"1952 Citroen-15CV",1:24,72.82,117.44,42,112.74
10204,9,"Classic Cars",S24_3191,"1969 Chevrolet Camaro Z28",1:24,50.51,85.61,40,84.75
10204,11,"Classic Cars",S24_3432,"2002 Chevy Corvette",1:24,62.11,107.08,48,104.94
10204,2,"Vintage Cars",S24_3969,"1936 Mercedes Benz 500k Roadster",1:24,21.75,41.03,39,34.88
10205,2,"Vintage Cars",S18_1342,"1937 Lincoln Berline",1:18,60.62,102.74,36,98.63
10205,1,"Vintage Cars",S18_1367,"1936 Mercedes-Benz 500K Special Roadster",1:18,24.26,53.91,48,45.82
10205,3,"Vintage Cars",S18_2795,"1928 Mercedes-Benz SSK",1:18,72.56,168.75,40,138.38
10205,5,"Vintage Cars",S24_1937,"1939 Chevrolet Deluxe Coupe",1:24,22.57,33.19,32,27.88
10205,4,"Vintage Cars",S24_2022,"1938 Cadillac V-16 Presidential Limousine",1:24,20.61,44.80,24,36.74
10206,6,"Classic Cars",S10_1949,"1952 Alpine Renault 1300",1:10,98.58,214.30,47,203.59
10206,3,"Trucks and Buses",S12_1666,"1958 Setra Bus",1:12,77.90,136.67,28,109.34
10206,5,"Trucks and Buses",S18_1097,"1940 Ford Pickup Truck",1:18,58.33,116.67,34,115.50
10206,7,"Vintage Cars",S18_2949,"1913 Ford Model T Speedster",1:18,60.78,101.31,37,98.27
10206,9,"Vintage Cars",S18_2957,"1934 Ford V8 Coupe",1:18,34.35,62.46,28,51.84
10206,8,"Vintage Cars",S18_3136,"18th Century Vintage Horse Carriage",1:18,60.74,104.72,30,102.63
10206,11,"Vintage Cars",S18_3320,"1917 Maxwell Touring Car",1:18,57.54,99.21,28,99.21
10206,4,"Vintage Cars",S18_4668,"1939 Cadillac Limousine",1:18,23.14,50.31,21,45.78
10206,10,"Vintage Cars",S24_4258,"1936 Chrysler Airflow",1:24,57.46,97.39,33,95.44
10206,2,"Trucks and Buses",S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger",1:32,33.61,64.64,36,54.94
10206,1,"Classic Cars",S700_2824,"1982 Camaro Z28",1:18,46.53,101.15,33,89.01
10207,15,"Classic Cars",S10_4962,"1962 LanciaA Delta 16V",1:10,103.42,147.74,31,125.58
10207,7,"Trucks and Buses",S12_4473,"1957 Chevy Pickup",1:12,55.70,118.50,34,95.99
10207,6,"Classic Cars",S18_2238,"1998 Chrysler Plymouth Prowler",1:18,101.51,163.73,44,140.81
10207,10,"Trucks and Buses",S18_2319,"1964 Mercedes Tour Bus",1:18,74.86,122.73,43,109.23
10207,13,"Trucks and Buses",S18_2432,"1926 Ford Fire Engine",1:18,24.92,60.77,37,60.77
10207,11,"Classic Cars",S18_3232,"1992 Ferrari 360 Spider red",1:18,77.90,169.34,25,140.55
10207,1,"Classic Cars",S18_4027,"1970 Triumph Spitfire",1:18,91.92,143.62,40,143.62
10207,16,"Trucks and Buses",S18_4600,"1940s Ford truck",1:18,84.76,121.08,47,119.87
10207,4,"Classic Cars",S24_1444,"1970 Dodge Coronet",1:24,32.37,57.80,49,57.80
10207,12,"Trucks and Buses",S24_2300,"1962 Volkswagen Microbus",1:24,61.34,127.79,46,127.79
10207,8,"Classic Cars",S24_2840,"1958 Chevy Corvette Limited Edition",1:24,15.91,35.36,42,30.76
10207,3,"Classic Cars",S24_4048,"1992 Porsche Cayenne Turbo Silver",1:24,69.78,118.28,28,108.82
10207,14,"Trucks and Buses",S32_1268,"1980’s GM Manhattan Express",1:32,53.93,96.31,49,84.75
10207,9,"Trucks and Buses",S32_2509,"1954 Greyhound Scenicruiser",1:32,25.98,54.11,27,51.95
10207,2,Trains,S32_3207,"1950's Chicago Surface Lines Streetcar",1:32,26.72,62.14,45,55.30
10207,5,"Trucks and Buses",S50_1392,"Diamond T620 Semi-Skirted Tanker",1:50,68.29,115.75,28,106.49
10208,13,"Classic Cars",S12_1108,"2001 Ferrari Enzo",1:12,95.59,207.80,46,176.63
10208,14,"Classic Cars",S12_3148,"1969 Corvair Monza",1:18,89.14,151.08,26,128.42
10208,12,"Classic Cars",S12_3891,"1969 Ford Falcon",1:12,83.05,173.02,20,152.26
10208,9,"Vintage Cars",S18_3140,"1903 Ford Model A",1:18,68.30,136.59,24,117.47
10208,11,Trains,S18_3259,"Collectable Wooden Train",1:18,67.56,100.84,48,96.81
10208,8,"Vintage Cars",S18_4522,"1904 Buick Runabout",1:18,52.66,87.77,45,72.85
10208,7,Ships,S24_2011,"18th century schooner",1:24,82.34,122.89,35,122.89
10208,2,"Vintage Cars",S24_3151,"1912 Ford Model T Delivery Wagon",1:24,46.91,88.51,20,80.54
10208,15,Trains,S50_1514,"1962 City of Detroit Streetcar",1:50,37.49,58.58,30,57.99
10208,3,Ships,S700_1138,"The Schooner Bluenose",1:700,34.00,66.67,38,56.67
10208,10,Ships,S700_1938,"The Mayflower",1:700,43.30,86.61,40,73.62
10208,1,Ships,S700_2610,"The USS Constitution Ship",1:700,33.97,72.28,46,63.61
10208,4,Ships,S700_3505,"The Titanic",1:700,51.09,100.17,37,95.16
10208,5,Ships,S700_3962,"The Queen Mary",1:700,53.63,99.31,33,95.34
10208,6,Ships,S72_3212,"Pont Yacht",1:72,33.30,54.60,42,48.05
10209,3,Planes,S72_1253,"Boeing X-32A JSF",1:72,32.77,49.66,48,44.20
10209,8,"Classic Cars",S10_4757,"1972 Alfa Romeo GTA",1:10,85.68,136.00,39,129.20
10209,6,Ships,S18_3029,"1999 Yamaha Speed Boat",1:18,51.61,86.02,28,82.58
10209,5,"Vintage Cars",S18_3856,"1941 Chevrolet Special Deluxe Cabriolet",1:18,64.58,105.87,20,97.40
10209,1,Planes,S24_2841,"1900s Vintage Bi-Plane",1:24,34.25,68.51,43,66.45
10209,2,"Vintage Cars",S24_3420,"1937 Horch 930V Limousine",1:24,26.30,65.75,36,56.55
10209,7,"Vintage Cars",S24_3816,"1940 Ford Delivery Sedan",1:24,48.64,83.86,22,79.67
10209,4,Ships,S700_2047,"HMS Bounty",1:700,39.83,90.52,33,90.52
10210,2,Motorcycles,S10_2016,"1996 Moto Guzzi 1100i",1:10,68.99,118.94,23,112.99
10210,1,Motorcycles,S10_4698,"2003 Harley-Davidson Eagle Drag Bike",1:10,91.02,193.66,34,189.79
10210,17,Planes,S18_1662,"1980s Black Hawk Helicopter",1:18,77.27,157.69,31,141.92
10210,7,Planes,S18_2581,"P-51-D Mustang",1:72,49.00,84.48,50,68.43
10210,3,Motorcycles,S18_2625,"1936 Harley Davidson El Knucklehead",1:18,24.23,60.57,40,51.48
10210,9,Planes,S24_1785,"1928 British Royal Navy Airplane",1:24,66.74,109.42,27,100.67
10210,4,Motorcycles,S24_2000,"1960 BSA Gold Star DBD34",1:24,37.32,76.17,30,63.22
10210,16,Planes,S24_3949,"Corsair F4U ( Bird Cage)",1:24,29.34,68.24,29,56.64
10210,8,Planes,S24_4278,"1900s Vintage Tri-Plane",1:24,36.23,72.45,40,68.10
10210,5,Motorcycles,S32_1374,"1997 BMW F650 ST",1:32,66.92,99.89,46,84.91
10210,10,"Vintage Cars",S32_4289,"1928 Ford Phaeton Deluxe",1:32,33.02,68.79,39,57.10
10210,11,"Vintage Cars",S50_1341,"1930 Buick Marquette Phaeton",1:50,27.06,43.64,43,43.20
10210,12,Planes,S700_1691,"American Airlines: B767-300",1:700,51.15,91.34,21,87.69
10210,14,Planes,S700_2466,"America West Airlines B757-200",1:700,68.80,99.72,26,93.74
10210,6,Planes,S700_2834,"ATA: B757-300",1:700,59.33,118.65,25,98.48
10210,13,Planes,S700_3167,"F/A 18 Hornet 1/72",1:72,54.40,80.00,31,64.00
10210,15,Planes,S700_4002,"American Airlines: MD-11S",1:700,36.27,74.03,42,60.70
10211,14,Motorcycles,S10_1678,"1969 Harley Davidson Ultimate Chopper",1:10,48.81,95.70,41,90.92
10211,2,"Classic Cars",S12_1099,"1968 Ford Mustang",1:12,95.34,194.57,41,171.22
10211,13,Motorcycles,S12_2823,"2002 Suzuki XREO",1:12,66.27,150.62,36,126.52
10211,3,"Classic Cars",S12_3990,"1970 Plymouth Hemi Cuda",1:12,31.92,79.80,28,79.80
10211,5,"Classic Cars",S18_3278,"1969 Dodge Super Bee",1:18,49.05,80.41,35,73.17
10211,4,"Classic Cars",S18_3482,"1976 Ford Gran Torino",1:18,73.49,146.99,28,138.17
10211,8,Motorcycles,S18_3782,"1957 Vespa GS150",1:18,32.95,62.17,46,60.30
10211,7,"Classic Cars",S18_4721,"1957 Corvette Convertible",1:18,69.93,148.80,41,148.80
10211,15,Motorcycles,S24_1578,"1997 BMW R 1100 S",1:24,60.86,112.70,25,109.32
10211,11,Motorcycles,S24_2360,"1982 Ducati 900 Monster",1:24,47.10,69.26,21,62.33
10211,1,"Classic Cars",S24_3371,"1971 Alpine Renault 1600s",1:24,38.58,61.23,48,52.66
10211,6,"Classic Cars",S24_4620,"1961 Chevrolet Impala",1:18,32.33,80.84,22,80.84
10211,9,Motorcycles,S32_2206,"1982 Ducati 996 R",1:32,24.14,40.23,41,39.83
10211,12,Motorcycles,S32_4485,"1974 Ducati 350 Mk3 Desmo",1:32,56.13,102.05,37,94.91
10211,10,Motorcycles,S50_4713,"2002 Yamaha YZR M1",1:50,34.17,81.36,40,70.78
10212,16,"Classic Cars",S12_3380,"1968 Dodge Charger",1:12,75.16,117.44,39,99.82
10212,15,"Classic Cars",S12_4675,"1969 Dodge Charger",1:12,58.73,115.16,33,110.55
10212,10,"Classic Cars",S18_1129,"1993 Mazda RX-7",1:18,83.51,141.54,29,117.48
10212,6,"Classic Cars",S18_1589,"1965 Aston Martin DB5",1:18,65.96,124.44,38,105.77
10212,14,"Classic Cars",S18_1889,"1948 Porsche 356-A Roadster",1:18,53.90,77.00,20,64.68
10212,9,"Classic Cars",S18_1984,"1995 Honda Civic",1:18,93.89,142.25,41,133.72
10212,7,"Classic Cars",S18_2870,"1999 Indy 500 Monte Carlo SS",1:18,56.76,132.00,40,117.48
10212,11,"Classic Cars",S18_3232,"1992 Ferrari 360 Spider red",1:18,77.90,169.34,40,155.79
10212,8,"Classic Cars",S18_3685,"1948 Porsche Type 356 Roadster",1:18,62.16,141.28,45,115.85
10212,3,"Classic Cars",S24_1046,"1970 Chevy Chevelle SS 454",1:24,49.24,73.49,41,61.73
10212,5,"Classic Cars",S24_1628,"1966 Shelby Cobra 427 S/C",1:24,29.18,50.31,45,43.27
10212,1,"Classic Cars",S24_2766,"1949 Jaguar XK 120",1:24,47.25,90.87,45,81.78
10212,12,"Classic Cars",S24_2972,"1982 Lamborghini Diablo",1:24,16.24,37.76,34,37.38
10212,2,"Classic Cars",S24_3191,"1969 Chevrolet Camaro Z28",1:24,50.51,85.61,27,77.91
10212,4,"Classic Cars",S24_3432,"2002 Chevy Corvette",1:24,62.11,107.08,46,100.66
10212,13,"Classic Cars",S24_3856,"1956 Porsche 356A Coupe",1:18,98.30,140.43,49,117.96
10213,1,"Vintage Cars",S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport",1:18,43.26,92.03,38,84.67
10213,2,"Classic Cars",S18_4933,"1957 Ford Thunderbird",1:18,34.21,71.27,25,58.44
10213,3,"Classic Cars",S24_2887,"1952 Citroen-15CV",1:24,72.82,117.44,27,97.48
10214,7,"Vintage Cars",S18_1749,"1917 Grand Touring Sedan",1:18,86.70,170.00,30,166.60
10214,6,"Vintage Cars",S18_2248,"1911 Ford Town Car",1:18,33.30,60.54,21,53.28
10214,4,"Vintage Cars",S18_2325,"1932 Model A Ford J-Coupe",1:18,58.48,127.13,27,125.86
10214,1,"Vintage Cars",S18_2795,"1928 Mercedes-Benz SSK",1:18,72.56,168.75,50,167.06
10214,3,"Vintage Cars",S24_1937,"1939 Chevrolet Deluxe Coupe",1:24,22.57,33.19,20,32.19
10214,2,"Vintage Cars",S24_2022,"1938 Cadillac V-16 Presidential Limousine",1:24,20.61,44.80,49,39.87
10214,5,"Vintage Cars",S24_3969,"1936 Mercedes Benz 500k Roadster",1:24,21.75,41.03,44,38.57
10215,3,"Classic Cars",S10_1949,"1952 Alpine Renault 1300",1:10,98.58,214.30,35,205.73
10215,2,"Trucks and Buses",S18_1097,"1940 Ford Pickup Truck",1:18,58.33,116.67,46,100.34
10215,10,"Vintage Cars",S18_1342,"1937 Lincoln Berline",1:18,60.62,102.74,27,92.47
10215,9,"Vintage Cars",S18_1367,"1936 Mercedes-Benz 500K Special Roadster",1:18,24.26,53.91,33,53.91
10215,4,"Vintage Cars",S18_2949,"1913 Ford Model T Speedster",1:18,60.78,101.31,49,97.26
10215,6,"Vintage Cars",S18_2957,"1934 Ford V8 Coupe",1:18,34.35,62.46,31,56.21
10215,5,"Vintage Cars",S18_3136,"18th Century Vintage Horse Carriage",1:18,60.74,104.72,49,89.01
10215,8,"Vintage Cars",S18_3320,"1917 Maxwell Touring Car",1:18,57.54,99.21,41,84.33
10215,1,"Vintage Cars",S18_4668,"1939 Cadillac Limousine",1:18,23.14,50.31,46,42.76
10215,7,"Vintage Cars",S24_4258,"1936 Chrysler Airflow",1:24,57.46,97.39,39,94.47
10216,1,"Trucks and Buses",S12_1666,"1958 Setra Bus",1:12,77.90,136.67,43,133.94
10217,4,"Classic Cars",S10_4962,"1962 LanciaA Delta 16V",1:10,103.42,147.74,48,132.97
10217,2,"Trucks and Buses",S18_2432,"1926 Ford Fire Engine",1:18,24.92,60.77,35,58.34
10217,5,"Trucks and Buses",S18_4600,"1940s Ford truck",1:18,84.76,121.08,38,118.66
10217,1,"Trucks and Buses",S24_2300,"1962 Volkswagen Microbus",1:24,61.34,127.79,28,103.51
10217,3,"Trucks and Buses",S32_1268,"1980’s GM Manhattan Express",1:32,53.93,96.31,21,78.97
10217,7,"Trucks and Buses",S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger",1:32,33.61,64.64,39,56.24
10217,6,"Classic Cars",S700_2824,"1982 Camaro Z28",1:18,46.53,101.15,31,90.02
10218,1,"Trucks and Buses",S18_2319,"1964 Mercedes Tour Bus",1:18,74.86,122.73,22,110.46
10218,2,"Classic Cars",S18_3232,"1992 Ferrari 360 Spider red",1:18,77.90,169.34,34,152.41
10219,2,"Trucks and Buses",S12_4473,"1957 Chevy Pickup",1:12,55.70,118.50,48,94.80
10219,1,"Classic Cars",S18_2238,"1998 Chrysler Plymouth Prowler",1:18,101.51,163.73,43,132.62
10219,3,"Classic Cars",S24_2840,"1958 Chevy Corvette Limited Edition",1:24,15.91,35.36,21,31.12
10219,4,"Trucks and Buses",S32_2509,"1954 Greyhound Scenicruiser",1:32,25.98,54.11,35,47.62
10220,2,"Classic Cars",S12_1108,"2001 Ferrari Enzo",1:12,95.59,207.80,32,189.10
10220,3,"Classic Cars",S12_3148,"1969 Corvair Monza",1:18,89.14,151.08,30,151.08
10220,1,"Classic Cars",S12_3891,"1969 Ford Falcon",1:12,83.05,173.02,27,166.10
10220,5,"Classic Cars",S18_4027,"1970 Triumph Spitfire",1:18,91.92,143.62,50,126.39
10220,8,"Classic Cars",S24_1444,"1970 Dodge Coronet",1:24,32.37,57.80,26,48.55
10220,7,"Classic Cars",S24_4048,"1992 Porsche Cayenne Turbo Silver",1:24,69.78,118.28,37,101.72
10220,6,Trains,S32_3207,"1950's Chicago Surface Lines Streetcar",1:32,26.72,62.14,20,49.71
10220,9,"Trucks and Buses",S50_1392,"Diamond T620 Semi-Skirted Tanker",1:50,68.29,115.75,37,92.60
10220,4,Trains,S50_1514,"1962 City of Detroit Streetcar",1:50,37.49,58.58,30,56.82
10221,3,"Vintage Cars",S18_3140,"1903 Ford Model A",1:18,68.30,136.59,33,133.86
10221,5,Trains,S18_3259,"Collectable Wooden Train",1:18,67.56,100.84,23,89.75
10221,2,"Vintage Cars",S18_4522,"1904 Buick Runabout",1:18,52.66,87.77,39,84.26
10221,1,Ships,S24_2011,"18th century schooner",1:24,82.34,122.89,49,113.06
10221,4,Ships,S700_1938,"The Mayflower",1:700,43.30,86.61,23,69.29
10222,12,"Classic Cars",S10_4757,"1972 Alfa Romeo GTA",1:10,85.68,136.00,49,133.28
10222,4,Planes,S18_1662,"1980s Black Hawk Helicopter",1:18,77.27,157.69,49,137.19
10222,10,Ships,S18_3029,"1999 Yamaha Speed Boat",1:18,51.61,86.02,49,79.14
10222,9,"Vintage Cars",S18_3856,"1941 Chevrolet Special Deluxe Cabriolet",1:18,64.58,105.87,45,88.93
10222,5,Planes,S24_2841,"1900s Vintage Bi-Plane",1:24,34.25,68.51,32,56.86
10222,14,"Vintage Cars",S24_3151,"1912 Ford Model T Delivery Wagon",1:24,46.91,88.51,47,74.35
10222,6,"Vintage Cars",S24_3420,"1937 Horch 930V Limousine",1:24,26.30,65.75,43,61.15
10222,11,"Vintage Cars",S24_3816,"1940 Ford Delivery Sedan",1:24,48.64,83.86,46,77.99
10222,3,Planes,S24_3949,"Corsair F4U ( Bird Cage)",1:24,29.34,68.24,48,55.27
